State_Code,County_Code,State_Abbrv,County_Name,Return_Num,Exmpt_Num,AGI,Wages_Salaries,Dividends,Interest
13,71,GA,Colquitt County,15495,37110,535410,424283,7104,12240
13,73,GA,Columbia County,45671,108860,3013649,2380327,32710,54042
13,75,GA,Cook County,5934,13828,199944,159335,3196,4459
13,77,GA,Coweta County,50399,129422,2719748,2223164,26378,39297
13,79,GA,Crawford County,4525,10205,176116,141957,1195,2010
13,81,GA,Crisp County,7898,17988,286627,208227,2399,7829
13,83,GA,Dade County,5546,12576,221220,178055,1785,3348
13,85,GA,Dawson County,8038,17939,401750,302729,5042,11453
13,87,GA,Decatur County,10079,23035,358264,268500,4394,8381
13,89,GA,DeKalb County,294050,592379,14536285,11945248,215040,311929
13,91,GA,Dodge County,6809,15127,243204,186986,1597,5638
13,93,GA,Dooly County,3777,8641,196489,99293,882,4650
13,95,GA,Dougherty County,36690,78168,1363482,1019415,17835,30954
13,97,GA,Douglas County,50770,116318,2319253,2001962,10969,27174
13,99,GA,Early County,3924,9028,135606,103714,1375,3855
13,101,GA,Echols County,1170,2961,37116,30761,79,782
13,103,GA,Effingham County,19591,46332,978185,836519,3529,10676
13,105,GA,Elbert County,7707,17787,271344,201574,5118,9781
13,107,GA,Emanuel County,8253,19092,259830,203255,2132,6222
13,109,GA,Evans County,3971,9205,142617,110281,2685,4447
13,111,GA,Fannin County,8500,18229,808684,197545,4330,12873
13,113,GA,Fayette County,40507,98494,3062743,2361644,39519,68849
13,115,GA,Floyd County,34953,80937,1532359,1160412,21711,35740
13,117,GA,Forsyth County,61465,157255,4884104,4081045,54352,82046
13,119,GA,Franklin County,8427,19175,286658,213224,2503,10574
13,121,GA,Fulton County,389726,768377,24616056,19962013,573776,617714
13,123,GA,Gilmer County,10158,23042,399516,278601,5065,13326
13,125,GA,Glascock County,975,2271,37703,29408,215,673
13,127,GA,Glynn County,31060,66310,1503833,1060024,36371,51819
13,129,GA,Gordon County,19952,50326,788921,642155,4220,15103
13,131,GA,Grady County,8859,20916,314363,245055,5739,8634
13,133,GA,Greene County,6186,13298,335137,193493,13828,20134
13,135,GA,Gwinnett County,304852,731036,16125622,13508982,133430,226827
13,137,GA,Habersham County,15377,35980,635841,471067,7466,22301
13,139,GA,Hall County,66501,167395,3230095,2444947,51725,82867
13,141,GA,Hancock County,3148,6845,92195,67569,933,2085
13,143,GA,Haralson County,10159,23670,408404,324506,3891,8164
13,145,GA,Harris County,11679,26947,701281,551078,11623,11632
13,147,GA,Hart County,9246,20334,337291,236121,4701,11225
13,149,GA,Heard County,3832,9016,138985,114346,658,1602
13,151,GA,Henry County,78489,183618,3929636,3324985,19968,49992
13,153,GA,Houston County,57087,128344,2843569,2240646,14695,39869
13,155,GA,Irwin County,3287,7560,131275,88698,1105,3875
13,157,GA,Jackson County,22241,53075,1042732,843546,6757,19489
13,159,GA,Jasper County,5251,12195,212472,164376,1906,4475
13,161,GA,Jeff Davis County,4965,12249,160188,133441,1358,4348
13,163,GA,Jefferson County,6656,15594,220416,172689,1504,5000
13,165,GA,Jenkins County,2865,6800,84477,66260,908,1986
13,167,GA,Johnson County,2817,6437,88319,72183,312,2171
13,169,GA,Jones County,10534,24263,499381,390145,2823,9155
13,171,GA,Lamar County,6352,14034,238167,182600,1368,4069
13,173,GA,Lanier County,2903,6859,89600,74770,636,1989
13,175,GA,Laurens County,18559,42124,727282,565215,4987,16305
13,177,GA,Lee County,11176,27159,620655,514906,3753,8035
13,179,GA,Liberty County,23673,56146,864472,745214,2242,5842
13,181,GA,Lincoln County,2965,6498,113474,83348,823,3237
13,183,GA,Long County,3975,9711,145139,125583,141,1209
13,185,GA,Lowndes County,40165,86745,1629506,1259127,28871,33917
13,187,GA,Lumpkin County,9893,21862,419474,311629,5385,13717
13,189,GA,McDuffie County,8424,19244,317841,250127,3341,5855
13,191,GA,McIntosh County,4352,9257,160174,119647,1754,4156
13,193,GA,Macon County,4344,10067,132756,104944,1946,2751
13,195,GA,Madison County,10749,24621,417186,330751,3393,7563
13,197,GA,Marion County,2566,5993,92557,71743,840,1805
13,199,GA,Meriwether County,8428,19021,293797,226776,3480,5622
13,201,GA,Miller County,2039,4607,83979,56126,2257,2300
13,205,GA,Mitchell County,8036,18402,265886,211560,3552,7165
13,207,GA,Monroe County,9593,21616,505647,386634,5521,13823
13,209,GA,Montgomery County,2860,6537,106962,87052,863,3061
13,211,GA,Morgan County,6953,15911,337379,248446,6333,10262
13,213,GA,Murray County,13585,34367,479457,406991,1421,7466
13,215,GA,Muscogee County,80697,170275,3360650,2586564,83943,62326
13,217,GA,Newton County,36940,85303,1555528,1287733,10603,22555
13,219,GA,Oconee County,12344,30530,948842,701716,15084,24066
13,221,GA,Oglethorpe County,5238,11846,207489,162216,2130,3765
13,223,GA,Paulding County,51116,123345,2627190,2280991,9416,24304
13,225,GA,Peach County,10225,22342,415755,322971,3051,7321
13,227,GA,Pickens County,11688,25905,590412,400954,11054,19589
13,229,GA,Pierce County,6652,15922,265422,209211,1377,7303
13,231,GA,Pike County,6489,15522,307628,245949,2642,5193
13,233,GA,Polk County,14958,36196,554025,443645,4190,8837
13,235,GA,Pulaski County,3465,7838,129879,103632,1805,4552
13,237,GA,Putnam County,8186,17793,356434,236625,6085,12496
13,239,GA,Quitman County,853,1885,25521,17324,178,604
13,241,GA,Rabun County,6248,13818,249103,156024,6150,12303
13,243,GA,Randolph County,2619,6008,81304,62595,853,2238
13,245,GA,Richmond County,81248,168731,2995375,2305514,33255,53280
13,247,GA,Rockdale County,32703,75921,1481287,1187524,11960,30540
13,249,GA,Schley County,1473,3698,58882,47378,502,1026
13,251,GA,Screven County,5350,11895,180369,145699,2010,6354
13,253,GA,Seminole County,3262,7365,114536,87111,1358,2985
13,255,GA,Spalding County,24511,55133,930744,699787,8808,18959
13,257,GA,Stephens County,9711,21740,383898,269392,3130,12678
13,259,GA,Stewart County,1719,3778,49474,40101,620,1067
13,261,GA,Sumter County,11664,26856,410418,317329,10683,11056
13,263,GA,Talbot County,2501,5440,84020,66241,794,1266
13,265,GA,Taliaferro County,616,1307,17157,12941,101,748
13,267,GA,Tattnall County,7069,16650,255022,195292,1238,5929
13,269,GA,Taylor County,3041,7147,105101,82364,1604,1871
13,271,GA,Telfair County,3878,8887,124005,92294,790,2819
13,273,GA,Terrell County,3868,8728,124189,96331,2137,4701
13,275,GA,Thomas County,17035,37914,725498,552585,16730,21916
13,277,GA,Tift County,15230,34699,599055,458067,6501,13576
13,279,GA,Toombs County,9784,22751,374995,289765,2765,10054
13,281,GA,Towns County,4222,8456,171130,94366,5289,8726
13,283,GA,Treutlen County,2126,5016,70147,56237,451,1771
13,285,GA,Troup County,25271,58378,1049138,828823,16777,19567
13,287,GA,Turner County,3948,8609,129676,114206,732,2481
13,289,GA,Twiggs County,3632,7817,120353,96680,363,1509
13,291,GA,Union County,8240,17160,313554,192931,6556,13892
13,293,GA,Upson County,10146,22770,370836,282776,5686,7747
13,295,GA,Walker County,23978,54230,899856,722068,8455,15846
13,297,GA,Walton County,31086,73042,1476540,1188078,11546,26970
13,299,GA,Ware County,12908,28590,470058,348226,3952,12268
13,301,GA,Warren County,2220,4945,68172,53412,1245,1804
13,303,GA,Washington County,7398,16891,290828,217601,6337,7122
13,305,GA,Wayne County,10069,23313,392508,308180,2918,7188
13,307,GA,Webster County,865,2039,27410,22975,510,863
13,309,GA,Wheeler County,1706,3918,53719,44303,232,1178
13,311,GA,White County,9498,20787,381992,266166,5697,11851
13,313,GA,Whitfield County,36706,99153,1478329,1172011,17142,37544
13,315,GA,Wilcox County,2505,5798,85540,65957,627,1981
13,317,GA,Wilkes County,3821,8504,134132,97843,2746,5958
13,319,GA,Wilkinson County,3930,8778,143120,105369,485,2619
13,321,GA,Worth County,8123,18104,305641,248831,2206,5932
15,0,HI,HAWAII,572453,1153693,29420897,22102275,412176,823590
15,1,HI,Hawaii County,71395,145092,3102011,2230025,51412,87999
15,3,HI,Honolulu County,409623,825935,22155993,16659203,300091,633636
15,5,HI,Kalawao County,-1,-1,-1,-1,-1,-1
15,7,HI,Kauai County,28378,56505,1307234,982853,19722,31510
15,9,HI,Maui County,63057,126161,2855659,2230194,40951,70444
16,0,ID,IDAHO,584849,1355069,26280976,20164034,369653,693513
16,1,ID,Ada County,153254,335228,8268393,6401412,116878,196265
16,3,ID,Adams County,1519,3117,52300,33229,1355,2446
16,5,ID,Bannock County,30456,68920,1327253,1039243,10313,24887
16,7,ID,Bear Lake County,2189,5242,88266,68658,541,1932
16,9,ID,Benewah County,3504,7696,130796,95483,1470,3123
16,11,ID,Bingham County,16167,42255,710380,552200,5719,15508
16,13,ID,Blaine County,9321,20082,684819,361032,46504,39364
16,15,ID,Boise County,2626,5623,119937,86338,1084,3202
16,17,ID,Bonner County,15937,33326,661697,448647,13335,25804
16,19,ID,Bonneville County,38099,94435,2023968,1502971,29839,43211
16,21,ID,Boundary County,4084,9313,149938,101988,1733,4294
16,23,ID,Butte County,1001,2428,38824,33710,261,1014
16,25,ID,Camas County,376,821,16144,11519,303,302
16,27,ID,Canyon County,65349,165174,2409957,2002206,18768,51358
16,29,ID,Caribou County,2570,6468,123748,97505,1118,3094
16,31,ID,Cassia County,7763,21563,280633,226820,2822,11241
16,33,ID,Clark County,313,922,10689,9290,55,166
16,35,ID,Clearwater County,3191,6641,121157,83381,1541,3895
16,37,ID,Custer County,1768,3711,78328,56650,1088,3207
16,39,ID,Elmore County,10661,24692,408935,329758,2466,6923
16,41,ID,Franklin County,4244,11946,172262,138634,911,4200
16,43,ID,Fremont County,4586,11902,167558,125857,1790,4970
16,45,ID,Gem County,6181,14163,231388,169179,4841,6356
16,47,ID,Gooding County,5634,14674,40189,159003,2307,7132
16,49,ID,Idaho County,5175,11122,176432,125317,3461,8850
16,51,ID,Jefferson County,8647,24470,387329,316502,1677,7603
16,53,ID,Jerome County,8160,22113,253154,240884,2316,6608
16,55,ID,Kootenai County,56199,120001,2537212,1823115,35776,68740
16,57,ID,Latah County,13390,27501,611441,458876,9719,16108
16,59,ID,Lemhi County,3135,6440,106672,69993,2181,5976
16,61,ID,Lewis County,1983,4294,73772,48229,602,2279
16,63,ID,Lincoln County,1824,4811,64603,54422,347,1362
16,65,ID,Madison County,9524,26192,365438,287343,3520,9433
16,67,ID,Minidoka County,7595,19446,294164,221181,3252,7968
16,69,ID,Nez Perce County,16200,33035,728833,530324,8806,21168
16,71,ID,Oneida County,1504,3845,57856,47083,340,1506
16,73,ID,Owyhee County,3905,10087,104499,100593,1567,3532
16,75,ID,Payette County,8354,20249,331956,254117,3246,8007
16,77,ID,Power County,2908,7626,121028,84272,704,3161
16,79,ID,Shoshone County,4858,10013,188484,140412,2231,3788
16,81,ID,Teton County,3509,8699,154877,124101,2602,4821
16,83,ID,Twin Falls County,29617,68240,1107693,902140,14852,36346
16,85,ID,Valley County,3915,8087,175471,108743,3834,7702
16,87,ID,Washington County,3654,8456,122503,91673,1576,4659
17,0,IL,ILLINOIS,5287939,11513190,308141569,239114336,5086872,7739089
17,1,IL,Adams County,28455,59400,1375060,1014923,30329,42949
17,3,IL,Alexander County,2738,5983,93237,67617,599,2508
17,5,IL,Bond County,6516,14068,304239,220274,3904,8931
17,7,IL,Boone County,21624,54201,1208059,945867,13935,24088
17,9,IL,Brown County,2091,4417,98704,71340,1789,2942
17,11,IL,Bureau County,15232,32139,721108,519854,9700,21135
17,13,IL,Calhoun County,2022,4432,97612,72114,1009,2806
17,15,IL,Carroll County,7097,14416,314777,201735,3675,11491
17,17,IL,Cass County,5812,12948,250425,187081,2523,5507
17,19,IL,Champaign County,75888,152822,4049585,2987995,73505,111850
17,21,IL,Christian County,14384,30207,690093,471873,9700,17852
17,23,IL,Clark County,6813,14631,309356,215077,3801,8859
17,25,IL,Clay County,5865,12481,231969,164553,2453,6821
17,27,IL,Clinton County,15476,33382,837993,638521,8040,22980
17,29,IL,Coles County,19429,39201,920184,619783,15700,28894
17,31,IL,Cook County,2177912,4596546,120516029,95531750,2183964,3117300
17,33,IL,Crawford County,8100,16857,388956,277181,6134,10646
17,35,IL,Cumberland County,4509,9805,195013,138545,1761,5458
17,37,IL,DeKalb County,39615,86359,2069368,1593790,29072,49758
17,39,IL,De Witt County,6897,14614,361584,261419,3929,8581
17,41,IL,Douglas County,8780,19292,412515,283473,6128,15243
17,43,IL,DuPage County,388940,878252,29802071,23492066,573686,763625
17,45,IL,Edgar County,7680,16020,343868,242691,3700,8921
17,47,IL,Edwards County,2780,5981,121307,84991,2336,3769
17,49,IL,Effingham County,14933,32422,775165,539820,13624,31513
17,51,IL,Fayette County,8546,18299,355818,247068,4165,10707
17,53,IL,Ford County,5952,12737,290737,192794,3565,8940
17,55,IL,Franklin County,15682,33200,629534,456165,5595,16071
17,57,IL,Fulton County,14934,31229,650218,471262,8618,17465
17,59,IL,Gallatin County,2246,4784,103961,68193,1113,3389
17,61,IL,Greene County,5452,11830,222946,163134,1431,5418
17,63,IL,Grundy County,20979,47564,1271675,978429,12625,23506
17,65,IL,Hamilton County,3261,7126,141389,95887,1164,5174
17,67,IL,Hancock County,8142,17250,357938,245699,5086,10148
17,69,IL,Hardin County,1560,3300,65503,46593,330,1920
17,71,IL,Henderson County,3101,6366,134616,92487,1447,3346
17,73,IL,Henry County,21615,46872,1113027,800681,15404,29899
17,75,IL,Iroquois County,12656,27179,594365,391468,8706,17844
17,77,IL,Jackson County,21484,41438,931017,651647,15022,24199
17,79,IL,Jasper County,4200,9149,195309,130868,2688,7545
17,81,IL,Jefferson County,15300,32311,676395,492629,8410,17924
17,83,IL,Jersey County,9356,20168,479236,352484,5166,10143
17,85,IL,Jo Daviess County,10073,20904,495940,310343,12536,26592
17,87,IL,Johnson County,4425,9695,196831,139009,1479,4078
17,89,IL,Kane County,197847,488628,12618872,10216320,163562,243545
17,91,IL,Kankakee County,45331,99972,2177542,1674774,22668,42905
17,93,IL,Kendall County,45146,111115,3019950,2560597,21027,36972
17,95,IL,Knox County,21604,43538,954261,664026,16021,23685
17,97,IL,Lake County,275263,663306,23503498,17953689,589293,731883
17,99,IL,LaSalle County,48918,102728,2411995,1779653,30062,98494
17,101,IL,Lawrence County,5852,12442,254238,183849,3775,7220
17,103,IL,Lee County,14873,31057,738052,522910,8285,18618
17,105,IL,Livingston County,15653,33165,807315,538324,9947,23332
17,107,IL,Logan County,11615,23748,569465,393378,6169,14710
17,109,IL,McDonough County,11296,22287,508796,348032,7469,16520
17,111,IL,McHenry County,127449,304640,8525528,6964790,103044,168490
17,113,IL,McLean County,67041,144294,4322136,3366919,51836,90032
17,115,IL,Macon County,46097,95339,2408392,1751743,38601,69185
17,117,IL,Macoupin County,19898,42257,937603,683884,11951,24666
17,119,IL,Madison County,113394,237200,6181843,4689214,74713,139225
17,121,IL,Marion County,16316,34378,678448,485973,9203,18309
17,123,IL,Marshall County,5504,11501,274540,184352,3760,7959
17,125,IL,Mason County,6236,13145,286745,191068,3135,7847
17,127,IL,Massac County,6182,13411,268534,198411,2975,7260
17,129,IL,Menard County,5439,11719,309783,220074,3139,6745
17,131,IL,Mercer County,7328,15618,362523,256730,3128,11156
17,133,IL,Monroe County,14045,31378,956003,746662,13949,23413
17,135,IL,Montgomery County,11826,24939,570834,392785,8115,17710
17,137,IL,Morgan County,14508,29445,718038,489641,9667,20880
17,139,IL,Moultrie County,6105,13367,323526,205706,4774,10621
17,141,IL,Ogle County,22635,50379,1153700,874948,13252,27465
17,143,IL,Peoria County,80136,166399,4687772,3567531,92053,115503
17,145,IL,Perry County,8210,17543,348602,258630,4427,8387
17,147,IL,Piatt County,7066,15429,417252,302037,4348,10371
17,149,IL,Pike County,6443,13913,261470,193361,2922,8968
17,151,IL,Pope County,1483,3086,58814,40701,393,1624
17,153,IL,Pulaski County,2364,5100,87672,64958,591,1639
17,155,IL,Putnam County,2721,5671,140007,96824,1692,4660
17,157,IL,Randolph County,12646,26584,603922,430115,7181,17819
17,159,IL,Richland County,6784,14369,295736,206769,4342,9531
17,161,IL,Rock Island County,65340,132425,3233509,2374246,52235,84108
17,163,IL,St. Clair County,110235,234548,5783427,4424162,67550,116941
17,165,IL,Saline County,9813,20958,433343,305460,3683,12543
17,167,IL,Sangamon County,88034,177281,5123790,3621464,72301,129950
17,169,IL,Schuyler County,2986,6279,138411,95998,1307,3496
17,171,IL,Scott County,2072,4452,100266,71025,706,2290
17,173,IL,Shelby County,9021,19513,409480,281502,4023,12664
17,175,IL,Stark County,2495,5416,124878,73921,1233,3665
17,177,IL,Stephenson County,20124,42411,893691,647431,15205,31067
17,179,IL,Tazewell County,58210,123617,3285343,2411762,43091,86753
17,181,IL,Union County,7146,15208,313546,222688,4020,7521
17,183,IL,Vermilion County,32228,68202,1357531,983837,16618,30164
17,185,IL,Wabash County,4957,10717,239318,165609,4555,7017
17,187,IL,Warren County,7143,15573,320496,217022,4031,8607
17,189,IL,Washington County,6383,13561,332195,233653,4797,10969
17,191,IL,Wayne County,6648,14247,281687,192071,5959,7915
17,193,IL,White County,6070,12855,282721,190652,5245,9550
17,195,IL,Whiteside County,25537,54267,1185712,850718,22205,33782
17,197,IL,Will County,268031,647230,17967818,14696058,174051,285052
17,199,IL,Williamson County,26602,55582,1224008,888976,14513,33410
17,201,IL,Winnebago County,123568,267541,5919770,4545374,84023,125111
17,203,IL,Woodford County,15490,35940,1052485,750156,14501,30431
18,0,IN,INDIANA,2635250,5798733,129247401,99786923,1634786,2675792
18,1,IN,Adams County,12908,32269,533021,370611,5575,15663
18,3,IN,Allen County,146110,323799,7335923,5562696,112120,161831
18,5,IN,Bartholomew County,32043,75334,1684462,1305098,24286,38562
18,7,IN,Benton County,3677,8182,155935,114310,2459,3706
18,9,IN,Blackford County,5567,11783,211746,156806,2151,4486
18,11,IN,Boone County,22465,53271,1791837,1374141,32177,40467
18,13,IN,Brown County,6542,13718,301238,217458,4375,6744
18,15,IN,Carroll County,8387,19038,394447,286378,3168,8898
18,17,IN,Cass County,16218,37146,659141,493207,5354,15035
18,19,IN,Clark County,47773,101505,2146694,1718943,17032,37996
18,21,IN,Clay County,10968,24188,457831,354336,3210,8318
18,23,IN,Clinton County,13765,32640,586628,447395,6315,12044
